SKU;Nazov;Pocet_ks;Cena_net;Mena;Ukonceny
ALH-B-3 C;Alhambra guitar B-3 C cedar, mahogany indian rosewood fingerboard;0;336.64;EUR;0
ALH-B-4 P;Alhambra acoustic guitar, cedar, Indian rosewood, ebony fingerboard.;0;421.12;EUR;0
ALH-B-6 Fc;Alhambra acoustic guitar, German spruce, solid cypress, ebony fingerboard. Calvete type;0;560.64;EUR;0
ALH-B-6 P A;Alhambra acoustic guitar, B-6 P A German, Indian rosewood, ebony fingerboard. Calvete type;0;705.28;EUR;0
ALH-Black Satin CW EZ;Alhambra acoustic guitar, Black Satin CW EZ, black;0;395.52;EUR;0
ALH-Black Satin CW EZ + case;Alhambra Guitar Black Satin CW EZ, black, with case;0;409.6;EUR;0
ALH-CS-1 CW E1;Alhambra Acoustic Guitar CS-1 CW E1 Cedar, solid mahogany, Indian rosewood fingerboard. Truss rod.;0;785.92;EUR;0
ALH-CS-LR CW E1;Alhambra guitar CS-LR CW E1 cedar, solid Indian rosewood, Indian rosewood fingerboard, truss rod.;0;654.08;EUR;0
ALH-Iberia Ziricote;Alhambra guitar, Iberia Ziricote, cedar, ziricote, Indian rosewood fingerboard;0;404.48;EUR;0
ALH-J.M. Moreno + case;Alhambra Guitar José Miguel Moreno Series C Cedar, solid Indian rosewood, concert, 20 frets, case.;0;5740.8;EUR;0
ALH-J.M. Vilaplana Flamenca + case;Alhambra Guitar José Ma Vilaplana Flamenca German Spruce, Solid Cypress, Ebony Fingerboard, Case;0;4084.48;EUR;0
ALH-J.M. Vilaplana NT + case;Alhambra guitar José María Vilaplana Series NT cedar, solid Indian rosewood, 20 frets, with case;0;5160.96;EUR;0
ALH-L-11 P A + case;Alhambra Acoustic Guitar L-11 P A, German spruce, Indian rosewood, ebony fingerboard, with case.;0;883.2;EUR;0
ALH-L-2C OP;Alhambra acoustic guitar L-2 OP, cedar, mahogany, Indian rosewood fingerboard;0;271.36;EUR;0
ALH-L-3 C;Alhambra guitar L-3 C, cedar, mahogany Indian rosewood fingerboard;0;336.64;EUR;0
ALH-L-4 P;Alhambra guitar L-4 P cedar, Indian rosewood, ebony fingerboard;0;421.12;EUR;0
ALH-L-6 Fc;Alhambra Acoustic Guitar L-6 Fc, German spruce, solid cypress, ebony fingerboard;0;541.44;EUR;0
ALH-L-6 P A;Alhambra guitar L-6 P A, German spruce, Indian rosewood, ebony fingerboard;0;705.28;EUR;0
ALH-Linea Profesional + case;Alhambra Acoustic Guitar Línea Profesional, cedar, solid rosewood, ebony fretboard, 20 frets, case.;0;1811.2;EUR;0
ALH-Luthier Ziricote + case;Alhambra Guitar Cedar, solid ziricote, (concert size), ebony fingerboard, with case;0;2187.52;EUR;0
ALH-Mengual & Margarit C + case;Alhambra guitar Mengual y Margarit Series C cedar, Indian rosewood, ebony fretboard, case;0;2426.88;EUR;0
ALH-Mengual & Margarit Cypress + case;Alhambra guitar Mengual&Margarit flamenco cypress German spruce, solid cypress (flamenco) with case;0;2039.04;EUR;0
ALH-Mengual & Margarit Indian Rosewood +;Alhambra guitar Mengual & Margarit flamenco German spruce, solid Indian rosewood (flamenco) T;0;2039.04;EUR;0
ALH-Mengual & Margarit NT + case;Alhambra guitar Mengual y Margarit Series NT, cedar, solid Indian rosewood, 20 frets, with case;0;2426.88;EUR;0
ALH-Requinto 5P CW;Alhambra Requinto 5P CW guitar, cedar, Indian rosewood, ebony fingerboard;0;513.28;EUR;0
ALH-Requinto 9P CW + case;Alhambra guitar Requinto 9P CW cedar, Indian rosewood, ebony fingerboard. With case.;0;1145.6;EUR;0
ALH-Z Nature;Alhambra acoustic guitar, cedar, mahogany, Indian rosewood fingerboard. Bordered.;0;199.68;EUR;0
ALH-Z Nature + case;Alhambra guitar Z-Nature, cedar, mahogany, Indian rosewood fingerboard, bound, with case;0;213.76;EUR;0
ALH-Z Nature CT EZ;Alhambra guitar Z-Nature CW, narrow body, cedar, mahogany, indian rosewood fretboard, Fishman preamp;0;349.44;EUR;0
ALH-Z Nature CW EZ;Alhambra Guitar Z-Nature CW EZ, cedar, mahogany, Indian rosewood fretboard, Fishman preamp;0;339.2;EUR;0
ALH-Z Nature CW EZ + case;Alhambra acoustic guitar Z-Nature CW EZ, cedar, mahogany, Fishman preamp, with case;0;353.28;EUR;0
ALN003;Klotz audiophile high-end RCA cable, 0.3m;0;75.25;EUR;0
ALN006;Klotz audio cable, audiophile high-quality RCA cable - 0.6m;0;75.97;EUR;0
ALN009;Klotz RCA cable, audiophile premium quality 0.9m;1;77;EUR;0
ALN015;Klotz audiophile top-quality RCA cable - 1.5m;0;78.52;EUR;0
ALN030;Klotz RCA cable, audiophile premium quality - 3m;0;78.7;EUR;0
ALN050;Klotz audio cable, audiophile high-quality RCA cable - 5m;0;84.07;EUR;0
ALN100;Klotz RCA cable, audiophile high-quality - 10m;0;97.15;EUR;0
ALP003;Klotz high-end RCA cable, solid chrome RCA plugs and gold-plated contacts - 0.3m;0;22.08;EUR;0
ALP006;Klotz RCA cable, high-end with solid chrome RCA plugs and gold-plated contacts - 0.6m;0;22.61;EUR;0
ALP009;Klotz RCA cable, high-end solid chrome RCA plugs with gold-plated contacts - 0.9m;0;23.32;EUR;0
ALP015;Klotz RCA cable, high-end solid chrome RCA plugs with gold-plated contacts - 1.5m;0;24.64;EUR;0
ALP030;Klotz RCA cable, high-end solid chrome RCA plugs and gold-plated contacts - 3m;0;27.74;EUR;0
ALP050;Klotz RCA cable, high-end solid chrome RCA plugs, gold-plated connectors - 5m;0;31.98;EUR;0
ALP100;Klotz RCA cable, high-end with solid chrome RCA plugs and gold-plated contacts - 10m;0;42.57;EUR;0
ALPA003;Klotz high-end RCA cable with angled RCA plugs and gold-plated contacts - 0.3m;0;24.2;EUR;0
ALPA006;Klotz high-end RCA cable, right-angle RCA plugs and gold-plated contacts - 0.6m;0;25.08;EUR;0
ALPA009;Klotz RCA cable, high-end with right angle RCA plugs and gold-plated contacts - 0.9m;0;25.61;EUR;0
ALPA015;Klotz RCA cable, high-end with right angle RCA plugs and gold-plated contacts - 1.5m;0;26.94;EUR;0
ALPA030;Klotz high-end RCA cable, RCA plugs with gold-plated contacts - 3m;0;30.03;EUR;0
ALPA050;Klotz high-end RCA cable, right-angle RCA plugs and gold-plated contacts - 5m;0;34.62;EUR;0
ALPA100;Klotz high-end RCA cable, angled RCA plugs with gold-plated contacts - 1m;0;45.74;EUR;0
ALPF003;Klotz RCA cable, high-end with straight RCA and XLR plugs - 0.3m;0;31.89;EUR;0
ALPF006;Klotz high-end RCA cable, straight RCA and XLR connectors - 0.6m;0;32.68;EUR;0
ALPF009;Klotz cable, high-end RCA with straight RCA and XLR plugs - 0.9m;0;33.2;EUR;0
ALPF015;Klotz high-end RCA cable, straight RCA and XLR plugs - 1.5m;0;34.62;EUR;0
ALPF020;Klotz high-end RCA cable, straight RCA and XLR plugs - 0.2m;0;35.59;EUR;0
ALPF030;Klotz high-end RCA cable, straight RCA and XLR plugs - 3m;0;37.72;EUR;0
ALPF050;Klotz audio cable, high-end RCA with straight RCA and XLR connectors - 5m;0;41.95;EUR;0
ALPF100;Klotz high-end RCA cable, straight RCA and XLR plugs - 10m;0;52.55;EUR;0
ALPM003;Klotz cable, high-end RCA with straight RCA and XLR plugs - 0.3m;0;30.03;EUR;0
ALPM006;Klotz high-end RCA cable, straight RCA and XLR plugs - 0.6m;0;30.65;EUR;0
ALPM009;Klotz RCA cable, high-end, straight RCA and XLR connectors - 0.9m;0;31.27;EUR;0
ALPM015;Klotz cable, high-end RCA with straight RCA and XLR plugs - 1.5m;0;32.59;EUR;0
ALPM030;Klotz high-end RCA cable, straight RCA and XLR plugs - 3m;0;35.68;EUR;0
ALPM050;Klotz high-end RCA cable, straight RCA and XLR plugs - 5m;0;40.09;EUR;0
ALPM100;Klotz cable, high-end RCA with straight RCA and XLR connectors - 10m;0;50.61;EUR;0
AM-EX20300;Klotz balanced jack extension cable, jack 6.35 mm - jack 6.35 mm - 3m;0;6.18;EUR;0
AM-EX20600;Klotz balanced jack extension cable, jack 6.35 mm - jack 6.35 mm - 6m;0;7.88;EUR;0
AP-8 set of three pieces (PS) black;HK Audio mounting set, 3x AP-8 attachment points, 360kg WLL, black;0;32.86;EUR;0
AP-8 single (PS) black;HK Audio mount, 1x Ap-8 fixing point, 360 kg WLL, black;6;11.15;EUR;0
AP-8 single (PS) white;HK Audio accessory, 1x Ap-8 mounting point, 360 kg WLL, white;8;11.15;EUR;0
AP122;"Proel microphone stand adapter, 3/8"" - 5/8""";0;0.71;EUR;0
APM10;Proel microphone clip, black, ABS, d: min - max: 27 - 31 mm;7;1.49;EUR;0
APM15;Proel microphone clamp, clip-on, black, ABS, d: min - max: 20 - 32 mm;0;1.83;EUR;0
APM20;Proel microphone clamp, black, special rubber, diameter: min - max: 22 - 26 mm;26;1.66;EUR;0
APM215;Proel microphone bracket, shockproof, d: min - max: 22-24 mm;0;9.89;EUR;0
APM225;Proel microphone bracket, shockproof, size: min - max: 44-48 mm;0;10.22;EUR;0
APM25;Proel microphone clamp, black, ABS, diameter: min - max: 22 - 26 mm;0;1.66;EUR;0
APM30;Proel microphone clamp, clip-on, black, ABS, d: min - max: 20 - 32 mm;19;1.66;EUR;0
APM35B;Proel microphone clamp, black, ABS, diameter: min - max: 30 - 35 mm;0;1.49;EUR;0
APM35S;Proel microphone bracket, black, ABS, diameter: min - max: 22 - 27 mm;0;1.49;EUR;0
APM40;"Proel microphone stand reducing adapter, 5/8"" - 3/8""";0;0.58;EUR;0
APM45B;Proel microphone mount, black, ABS, Ø min - max: 32 - 39 mm;0;1.66;EUR;0
APM45S;Proel microphone clip, black, ABS, clamp range: 18 - 22 mm;0;1.66;EUR;0
APM47;Proel microphone holder clip for drums, black, ABS;0;4.45;EUR;0
APM50BK;Proel microphone gooseneck, black, h: 300 mm;0;5.57;EUR;0
APM50XLR;Proel gooseneck microphone with built-in XLR connectors, chrome, h: 300 mm;0;9.56;EUR;0
APM60BK;Proel gooseneck microphone, black, h: 500 mm;2;7.79;EUR;0
APM65;Proel microphone gooseneck, stand mountable, 30cm, 5/8-inch thread;0;8.78;EUR;0
APM74;Proel microphone adapter, metal, for 4 microphones, T-bar;0;4.85;EUR;0
APOP50;Proel microphone pop filter, 270 mm gooseneck;0;13.89;EUR;0
AS-EX10300;Klotz headphone extension cable, mini Jack plug 3.5 mm to mini Jack socket 3.5 mm - 3m;0;6.81;EUR;0
AS-EX20300;Klotz headphone extension cable, jack plug 6.35 mm - jack plug 6.35 mm - 3m;3;6.99;EUR;0
AS-EX20600;Klotz headphone extension cable, 6.35 mm jack plug - 6.35 mm jack plug - 6m;6;8.69;EUR;0
AS-EX30300;Klotz headphone extension cable, mini jack 3.5 mm - jack socket 6.35 mm - 3m;4;7.7;EUR;0
AS-EX30600;Klotz headphone extension cable, 3.5 mm mini jack plug - 6.35 mm jack socket - 6m;0;9.49;EUR;0
AS-EX60300;Klotz headphone extension cable, 6.35 mm jack plug - 3.5 mm mini jack socket - 3m;1;7.7;EUR;0
AS-EX60600;Klotz headphone extension cable, 6.35 mm jack plug to 3.5 mm mini jack socket - 6m;3;9.49;EUR;0
AS-MJ0030;Klotz stereo mini Jack cable, 3.5 mm - 6.35 mm - 0.3m;8;9.77;EUR;0
AS-MJ0060;Klotz lightweight stereo mini Jack cable 3.5 mm - 6.35 mm - 0.6m;9;10.22;EUR;0
AS-MJ0090;Klotz stereo mini jack cable, 3.5mm - 6.35mm - 0.9m lightweight;10;10.93;EUR;0
AS-MJ0150;Klotz stereo mini Jack cable, 3.5 mm - 6.35 mm - 1.5m;9;11.92;EUR;0
AS-MJ0300;Klotz mini stereo jack cable, 3.5 mm to 6.35 mm - 3m;8;15.04;EUR;0
AS-MM0090;Klotz stereo mini Jack cable, 0.9m;5;4.58;EUR;0
AS-MM0150;Klotz, lightweight stereo mini Jack cable, 1.5m;0;5.02;EUR;0
AS-MM0300;Klotz stereo mini Jack cable, 3m;11;5.91;EUR;0
AT-CC0100;Klotz professional stereo twin cable, straight RCA plugs - 1m;0;5.82;EUR;0
AT-CC0200;Klotz stereo twin cable, straight RCA plugs - 2m;0;6.62;EUR;0
AT-CC0300;Klotz twin stereo cable, straight RCA plugs - 3m;0;7.26;EUR;0
AT-CC0600;Klotz professional stereo twin cable, straight RCA plugs - 6m;3;9.4;EUR;0
AT-CCA0200;Klotz pro stereo twin cable, angled RCA plugs - 2m;0;6.62;EUR;0
AT-CCA0300;Klotz pro stereo twin cable, angled RCA plugs - 3m;0;7.26;EUR;0
AT-CF0100;Klotz audio cable, straight RCA and XLR female connectors - 1m;7;18.1;EUR;0
AT-CF0200;Klotz pro dual cable, straight RCA and XLR female connectors - 2m;7;19.08;EUR;0
AT-CF0300;Klotz cable, straight RCA and XLR female plugs - 3m;5;19.97;EUR;0
AT-CF0600;Klotz pro twin cable, straight RCA and XLR female plugs - 6m;0;21.32;EUR;0
AT-CJ0100;Klotz unbalanced professional twin cable, RCA and jack plugs - 1m;0;6.36;EUR;0
AT-CJ0200;Klotz unbalanced professional twin cable, RCA and jack plugs - 2m;0;7.08;EUR;0
AT-CJ0300;Klotz unbalanced professional twin cable, RCA and jack plugs - 3m;5;7.97;EUR;0
AT-CJ0600;Klotz unbalanced professional twin cable, RCA and jack plugs - 6m;0;10.02;EUR;0
AT-CM0100;Klotz pro dual cable, straight RCA and XLR male plugs - 1m;8;17.38;EUR;0
AT-CM0200;Klotz cable, pro twin cable with straight RCA and XLR male plugs - 2m;7;18.37;EUR;0
AT-CM0300;Klotz cable, pro twin cable straight RCA and XLR male plugs - 3m;4;19.44;EUR;0
AT-CM0600;Klotz pro dual cable straight RCA and XLR male plugs - 6m;0;20.51;EUR;0
AT-JJ0100;Klotz unbalanced stereo twin cable, with Jack connector - 1m;2;6.81;EUR;0
AT-JJ0200;Klotz unbalanced stereo twin cable, Jack connectors - 2m;9;7.7;EUR;0
AT-JJ0300;Klotz unbalanced stereo twin cable with Jack connectors - 3m;5;8.15;EUR;0
AT-JJ0600;Klotz unbalanced stereo twin cable with Jack connectors - 6m;0;10.57;EUR;0
AT120;Proel adapter, 6.3 mm stereo jack socket to 3.5 mm stereo jack plug, ABS;0;0.48;EUR;0
AT128;"Proel adapter, 2 x RCA socket -&gt; 3.5 mm stereo jack plug, ABS";0;0.48;EUR;0
AU-AJJ0015;Klotz unbalanced patch cable set, angled Jack connectors - 0.15m;0;5.11;EUR;0
AU-AJJ0030;Klotz unbalanced patch cable set, right-angle Jack connector - 0.3m;0;5.2;EUR;0
AU-AJJ0060;Klotz unbalanced patch cable set, right angle Jack connectors - 0.6m;3;5.29;EUR;0
AU-AJJ0090;Klotz patch cable set, unbalanced with angled Jack connectors - 0.9m;2;5.47;EUR;0
AU-JJ0015;Klotz patch cable set, unbalanced with Jack connectors - 0.15m;4;4.75;EUR;0
AU-JJ0030;Klotz unbalanced patch cable set, Jack connectors - 0.3m;5;4.84;EUR;0
AU-JJ0060;Klotz unbalanced patch cable set, Jack connector - 0.6m;5;4.93;EUR;0
AU-JJ0090;Klotz patch cable set, unbalanced with connector - 0.9m;4;5.11;EUR;0
AU-MFK0090;Klotz mobile audio recorder cable, XLR female - mini Jack Klotz connectors - 0.9m;0;11.17;EUR;0
AU-MFK0150;Klotz audio cable, XLR female - mini Jack connectors - 1.5m;0;11.38;EUR;0
AU-MFK0300;Klotz mobile audio cable, XLR female - mini Jack connectors - 3m;0;13.98;EUR;0
AUXMF0090;Klotz cable, excellent mobile audio recording XLR female - mini jack - 0.9m;0;22.43;EUR;0
AUXMF0150;Klotz cable, excellent mobile XLR female to mini jack - 1.5m;0;22.87;EUR;0
AUXMF0300;Klotz cable, superior mobile recording XLR female to mini Jack - 3m;0;23.93;EUR;0
AV090;Proel cable reel, outer Ø275mm, black;0;15.13;EUR;0
AV185;Proel cable reel, outer Ø235mm (cable Ø3mm=315m, Ø7mm=57m) black;0;31.44;EUR;0
AV185D02;"Proel cable drum front panel, for AV185 cable drum, with 2x ""D type connector"" holes, black";0;5.5;EUR;0
AV190;Proel cable reel, external Ø310mm (Ø6mm cable=168m, Ø14mm cable=31m) black;0;50.44;EUR;0
AV190D01;"Proel cable reel front panel for AV190 and AV195 cable reels, 1x""D type connector"" hole, black";0;6.16;EUR;0
AV190D02;"Proel cable reel front panel, for AV190 and AV195 with 2 ""D-type"" connector slots, black";0;6.16;EUR;0
AV190D04;"Proel cable drum front plate, for AV190 and AV195 cable drums, 4x ""D type connector"" holes, black";0;6.16;EUR;0
AV190D08;"Proel cable reel front panel for AV190 and AV195, 8x ""D type"" connector hole, black";0;6.16;EUR;0
AV190D12;"Proel cable reel front panel AV190 and AV195, 12x ""D type connector"" holes, black";0;6.16;EUR;0
AV195;Proel cable drum, external Ø380mm (cable Ø3mm=1300meters, Ø15mm=40meters) black;0;102.57;EUR;0
AV195D16;"Proel cable reel front plate, for AV195 cable reel with 16x""D type"" connector holes, black";0;9.43;EUR;0
AV195D20;"Proel cable drum front plate for AV195 cable drum, 20x ""D type"" connector holes, black";0;9.43;EUR;0
AV310N;Proel empty cable reel, drum Ø235mm, metal frame, with wheels (cable Ø8mm=227m, Ø24mm=25m);0;147.9;EUR;0
AV405N;Proel cable drum, divided, drum Ø395mm, metal frame, crank handle, (cable Ø10mm=240m);0;128.25;EUR;0
AV415N;Proel empty cable reel, divided, drum Ø395mm, metal frame, crank (Ø12mm=230m, Ø32mm=32m);0;136.11;EUR;0
AV425N;Proel cable reel, empty, split, drum Ø395mm, metal frame, crank handle (cable Ø15mm=210m);0;143.97;EUR;0
AVCAT5PRO50;Proel Cat5e S/FTP, equipped with Neutrik NE8MC1 connector PUR cable, on reel, 50m;0;211.7;EUR;0
AVCAT5PRO75;Proel Cat5e S/FTP cable, Neutrik NE8MC1 connector on drum, 75m;0;258.86;EUR;0
AVKF044X;Klotz cable, OT1000 - RMP 25p female - 4x XLR 3p female / 4x XLR 3p male - 1.2m;0;225.7;EUR;0
AVKF044X5;Klotz cable - RMP 25p female - 4x XLR 5p female / 4x XLR 5p male 8-core - DMX fanout - PVC - 1.2m;0;223.89;EUR;0
AVKF066X;Klotz cable, OT1000 - 37-pin female RMP - 6x 3-pin female XLR / 6x 3-pin male XLR 12-ch. - 1.2m;0;307.48;EUR;0
AVKF066X5;Klotz cable, OT1000 - RMP 37-pin female - 6x XLR 5-pin female/male 12 channels - DMX fanout - 1.2m;0;305.95;EUR;0
AVKF084X;Klotz cable, OT1000 - RMP 37p female - 8x XLR 3p m / 4x XLR 3p fm - digital fanout - PVC - 1,2m;0;308.04;EUR;0
AVKF084X5;Klotz cable - OT1000 - RMP 37p female - 8x XLR 5p male / 4x XLR 5p female - DMX fanout - 1.2m;0;305.95;EUR;0
AVKF08X5M;Klotz cable, OT1000 - RMP 25p female - 8x XLR 5p male 8-pc. - DMX fanout - PVC - 1.2m;0;224.02;EUR;0
AVKF08XM;Klotz cable - 8x XLR 3p male, digital fanout, PVC, 1.2m;0;225.49;EUR;0
AVKF124X;Klotz cable, OT1000 - RMP 54p female - 12x XLR male / 4x XLR female 16-ch. - digital - 1.2m;0;414.89;EUR;0
AVKF12X5M;Klotz cable, OT1000 - RMP 37p female - 12x XLR 5p male 12-circuit - DMX fanout - PVC - 1.2m;0;305.67;EUR;0
AVKF12XM;Klotz fanout cable, OT1000 - 37p female RMP - 12x 3p male XLR - digital PVC 1.2m;0;307.2;EUR;0
AVKF16XM;Klotz fanout cable, OT1000 - RMP 54p female - 16x XLR male ends - digital - PVC - 1.2m;0;414.83;EUR;0
AVKM08X5F;Klotz cable, OT1000 - RMP 25p male - 8x XLR 5p female 8-way - DMX fanout - PVC - 1.2m;0;194.98;EUR;0
AVKM08XF;Klotz cable, OT1000 - RMP 25p male - 8x XLR 3p female 8-piece - digital fanout - PVC - 1.2m;0;201.73;EUR;0
AVKM12X5F;Klotz cable, OT1000 - RMP 37p male - 12x XLR 5p female 12-channel - DMX fanout - PVC - 1.2m;0;278.85;EUR;0
AVKM12XF;Klotz cable, OT1000 - RMP 37p male - 12x XLR 3p female 12-pieces - digital fanout - PVC - 1.2m;0;281.28;EUR;0
AVKM12XM;Klotz cable, OT1000 - RMP 37p male - 12x XLR 3p male 12-way - digital fanout - PVC - 1.2m;0;279.97;EUR;0
AVKM16XF;Klotz cable, OT1000 - RMP 54p papa - 16x XLR female 16-cs. - digital fanout - PVC - 1.2m;0;368.3;EUR;0
AVKM16XM;Klotz cable, OT1000 - RMP 54p papa - 16x XLR male 16-pin - digital fanout - PVC - 1.2m;0;368.3;EUR;0
AVNF044X;Klotz cable, 4x XLR 3f to 4x XLR 3m digital fanout PVC 1.2m;0;242.77;EUR;0
AVNF044X5;Klotz cable, OT1000 - 25-pin RMP female - 4x 5-pin XLR female/male 8-cs. - DMX fanout - 1.2m;0;273.35;EUR;0
AVNF066X;Klotz fanout cable, OT1000 - RMP 37p female - 6x XLR 3p female / 6x XLR 3p male 12-ch. - PVC - 1.2m;0;327.2;EUR;0
AVNF066X5;Klotz cable, RMP 37p female - 6x XLR 5p female / 6x XLR 5p male 12-pole - DMX fanout - PVC - 1.2m;0;379.01;EUR;0
AVNF084X;Klotz cable, RMP 37p female - 8x XLR 3p male / 4x XLR 3p female 12-c. - digital fanout - PVC - 1.2m;0;324.62;EUR;0
AVNF084X5;Klotz cable, OT1000 - RMP 37p female - 8x XLR 5p male / 4x XLR 5p female 12ch - DMX fanout - 1.2m;0;376.31;EUR;0
AVNF08X5M;Klotz cable - OT1000, RMP 25p female, 8x XLR 5p male, 8-ch. - DMX fanout - PVC - 1.2m;0;260.88;EUR;0
AVNF08XM;Klotz OT1000, RMP 25p female - 8x XLR 3p male 8pcs, digital fanout, PVC, 1.2m;0;233.15;EUR;0
AVNF124X;Klotz cable, OT1000 - RMP 54p female - 12x XLR male / 4x XLR female 16-ch. - 1.2m;0;465.33;EUR;0
AVNF12X5M;Klotz cable, OT1000 - RMP 37p female - 12x XLR 5p male 12 pcs. - DMX fanout - PVC - 1.2m;0;377.7;EUR;0
AVNF12XM;Klotz cable, OT1000 - RMP 37p female - 12x XLR 3p male 12-channel - digital fanout - PVC - 1.2m;0;343.71;EUR;0
AVNF16XM;Klotz cable, OT1000 - RMP 54p female - 16x XLR male 16-pin - digital fanout - PVC - 1.2m;0;462.54;EUR;0
AVNM08X5F;Klotz OT1000, 25p papa 8x XLR 5p mama 8-ch. DMX fanout PVC 1.2m;0;261.99;EUR;0
AVNM08XF;Klotz cable, 8x XLR 3p female 8-core - digital fanout - PVC - 1.2m;0;220.68;EUR;0
AVNM124X;Klotz cable, OT1000 - RMP 54p male - 12x XLR male / 4x XLR female 16-ch. - digital fanout - 1.2m;0;447.36;EUR;0
AVNM12X5F;Klotz cable, OT1000 - RMP 37p papa - 12x XLR 5p mama 12-pc. - DMX fanout - PVC - 1.2m;0;400.75;EUR;0
AVNM12XF;Klotz digital fanout, 12x XLR 3p female 12-cs. - PVC - 1.2m;0;309.15;EUR;0
AVNM12XM;Klotz cable, 12-channel digital fanout 12x 3-pin XLR male, PVC, 1.2m;0;298.64;EUR;0
